Method='Average'
Novel class='setosa'
Train_data,Test_data_number,novel_data_number,detected_novel_data_number,novel_class_accuracy,accuracy,Mnew,Fnew,ERR

89,60,50,49,98.000000,95.000000,2.000000,40.000000,10.000000,
89,60,50,49,98.000000,96.666667,2.000000,40.000000,8.333333,
91,58,50,49,98.000000,94.827586,2.000000,0.000000,3.448276,
92,57,50,49,98.000000,94.736842,2.000000,42.857143,8.771930,
92,57,49,48,97.959184,96.491228,2.040816,37.500000,7.017544,
92,57,50,50,100.000000,96.491228,0.000000,42.857143,7.017544,
94,55,49,48,97.959184,96.363636,2.040816,66.666667,9.090909,
